draw_id;draw_number;draw_sequence;date;day;rule_set;n1;n2;n3;n4;n5;n6;complementary;chance;second_n1;second_n2;second_n3;second_n4;second_n5;source_archive;source_entry
1996006-1;1996006;1;1996-02-07;ME;historic-6-plus-complementary;9;37;43;1;20;30;22;;;;;;;1976-05-to-2008-10;loto.csv
1996006-2;1996006;2;1996-02-07;ME;historic-6-plus-complementary;10;32;16;36;39;17;23;;;;;;;1976-05-to-2008-10;loto.csv
1996006-1;1996006;1;1996-02-10;SA;historic-6-plus-complementary;17;21;15;3;6;12;43;;;;;;;1976-05-to-2008-10;loto.csv
1996006-2;1996006;2;1996-02-10;SA;historic-6-plus-complementary;28;23;26;49;29;6;33;;;;;;;1976-05-to-2008-10;loto.csv
1996007-1;1996007;1;1996-02-14;ME;historic-6-plus-complementary;1;41;13;14;10;6;21;;;;;;;1976-05-to-2008-10;loto.csv
1996007-2;1996007;2;1996-02-14;ME;historic-6-plus-complementary;37;30;13;35;36;45;49;;;;;;;1976-05-to-2008-10;loto.csv
1996007-1;1996007;1;1996-02-17;SA;historic-6-plus-complementary;21;32;27;47;2;34;8;;;;;;;1976-05-to-2008-10;loto.csv
1996007-2;1996007;2;1996-02-17;SA;historic-6-plus-complementary;9;35;18;6;8;17;16;;;;;;;1976-05-to-2008-10;loto.csv
1996008-1;1996008;1;1996-02-21;ME;historic-6-plus-complementary;43;9;48;30;46;27;4;;;;;;;1976-05-to-2008-10;loto.csv
1996008-2;1996008;2;1996-02-21;ME;historic-6-plus-complementary;40;21;32;18;4;12;43;;;;;;;1976-05-to-2008-10;loto.csv
1996008-1;1996008;1;1996-02-24;SA;historic-6-plus-complementary;13;1;8;2;23;16;22;;;;;;;1976-05-to-2008-10;loto.csv
1996008-2;1996008;2;1996-02-24;SA;historic-6-plus-complementary;33;12;49;4;18;39;6;;;;;;;1976-05-to-2008-10;loto.csv
1996009-1;1996009;1;1996-02-28;ME;historic-6-plus-complementary;13;24;31;23;17;46;39;;;;;;;1976-05-to-2008-10;loto.csv
1996009-2;1996009;2;1996-02-28;ME;historic-6-plus-complementary;32;8;15;5;9;29;42;;;;;;;1976-05-to-2008-10;loto.csv
1996009-1;1996009;1;1996-03-02;SA;historic-6-plus-complementary;12;4;21;39;31;46;14;;;;;;;1976-05-to-2008-10;loto.csv
1996009-2;1996009;2;1996-03-02;SA;historic-6-plus-complementary;20;41;31;42;13;23;49;;;;;;;1976-05-to-2008-10;loto.csv
1996010-1;1996010;1;1996-03-06;ME;historic-6-plus-complementary;37;26;46;21;8;48;10;;;;;;;1976-05-to-2008-10;loto.csv
1996010-2;1996010;2;1996-03-06;ME;historic-6-plus-complementary;14;15;36;29;39;18;46;;;;;;;1976-05-to-2008-10;loto.csv
1996010-1;1996010;1;1996-03-09;SA;historic-6-plus-complementary;11;4;30;22;12;2;40;;;;;;;1976-05-to-2008-10;loto.csv
1996010-2;1996010;2;1996-03-09;SA;historic-6-plus-complementary;19;32;24;1;49;22;44;;;;;;;1976-05-to-2008-10;loto.csv
1996011-1;1996011;1;1996-03-13;ME;historic-6-plus-complementary;36;10;16;20;48;23;47;;;;;;;1976-05-to-2008-10;loto.csv
1996011-2;1996011;2;1996-03-13;ME;historic-6-plus-complementary;38;12;15;47;44;7;46;;;;;;;1976-05-to-2008-10;loto.csv
1996011-1;1996011;1;1996-03-16;SA;historic-6-plus-complementary;29;23;28;39;24;41;38;;;;;;;1976-05-to-2008-10;loto.csv
1996011-2;1996011;2;1996-03-16;SA;historic-6-plus-complementary;44;34;26;48;3;18;21;;;;;;;1976-05-to-2008-10;loto.csv
1996012-1;1996012;1;1996-03-20;ME;historic-6-plus-complementary;44;43;46;23;28;12;35;;;;;;;1976-05-to-2008-10;loto.csv
1996012-2;1996012;2;1996-03-20;ME;historic-6-plus-complementary;46;11;26;6;32;2;25;;;;;;;1976-05-to-2008-10;loto.csv
1996012-1;1996012;1;1996-03-23;SA;historic-6-plus-complementary;4;41;15;47;35;38;20;;;;;;;1976-05-to-2008-10;loto.csv
1996012-2;1996012;2;1996-03-23;SA;historic-6-plus-complementary;5;21;18;29;42;9;28;;;;;;;1976-05-to-2008-10;loto.csv
1996013-1;1996013;1;1996-03-27;ME;historic-6-plus-complementary;28;2;18;47;32;26;13;;;;;;;1976-05-to-2008-10;loto.csv
1996013-2;1996013;2;1996-03-27;ME;historic-6-plus-complementary;39;49;33;23;9;17;20;;;;;;;1976-05-to-2008-10;loto.csv
1996013-1;1996013;1;1996-03-30;SA;historic-6-plus-complementary;46;15;30;43;22;1;37;;;;;;;1976-05-to-2008-10;loto.csv
1996013-2;1996013;2;1996-03-30;SA;historic-6-plus-complementary;49;34;17;18;44;42;21;;;;;;;1976-05-to-2008-10;loto.csv
1996014-1;1996014;1;1996-04-03;ME;historic-6-plus-complementary;7;20;34;25;26;8;3;;;;;;;1976-05-to-2008-10;loto.csv
1996014-2;1996014;2;1996-04-03;ME;historic-6-plus-complementary;8;7;5;39;38;16;43;;;;;;;1976-05-to-2008-10;loto.csv
1996014-1;1996014;1;1996-04-06;SA;historic-6-plus-complementary;22;49;35;1;13;10;21;;;;;;;1976-05-to-2008-10;loto.csv
1996014-2;1996014;2;1996-04-06;SA;historic-6-plus-complementary;42;47;19;4;8;17;40;;;;;;;1976-05-to-2008-10;loto.csv
1996015-1;1996015;1;1996-04-10;ME;historic-6-plus-complementary;31;49;26;15;11;6;44;;;;;;;1976-05-to-2008-10;loto.csv
1996015-2;1996015;2;1996-04-10;ME;historic-6-plus-complementary;42;28;17;4;1;6;35;;;;;;;1976-05-to-2008-10;loto.csv
1996015-1;1996015;1;1996-04-13;SA;historic-6-plus-complementary;47;5;31;38;39;30;22;;;;;;;1976-05-to-2008-10;loto.csv
1996015-2;1996015;2;1996-04-13;SA;historic-6-plus-complementary;34;44;36;46;12;30;45;;;;;;;1976-05-to-2008-10;loto.csv
1996016-1;1996016;1;1996-04-17;ME;historic-6-plus-complementary;12;18;13;31;1;42;7;;;;;;;1976-05-to-2008-10;loto.csv
1996016-2;1996016;2;1996-04-17;ME;historic-6-plus-complementary;11;41;39;28;38;8;32;;;;;;;1976-05-to-2008-10;loto.csv
1996016-1;1996016;1;1996-04-20;SA;historic-6-plus-complementary;2;12;43;47;45;6;42;;;;;;;1976-05-to-2008-10;loto.csv
1996016-2;1996016;2;1996-04-20;SA;historic-6-plus-complementary;4;48;31;10;35;29;49;;;;;;;1976-05-to-2008-10;loto.csv
1996017-1;1996017;1;1996-04-24;ME;historic-6-plus-complementary;20;5;18;48;17;19;33;;;;;;;1976-05-to-2008-10;loto.csv
1996017-2;1996017;2;1996-04-24;ME;historic-6-plus-complementary;11;46;45;32;2;42;16;;;;;;;1976-05-to-2008-10;loto.csv
1996017-1;1996017;1;1996-04-27;SA;historic-6-plus-complementary;8;15;22;23;26;17;48;;;;;;;1976-05-to-2008-10;loto.csv
1996017-2;1996017;2;1996-04-27;SA;historic-6-plus-complementary;30;29;38;48;5;19;17;;;;;;;1976-05-to-2008-10;loto.csv
1996018-1;1996018;1;1996-05-01;ME;historic-6-plus-complementary;30;12;9;16;49;42;32;;;;;;;1976-05-to-2008-10;loto.csv
1996018-2;1996018;2;1996-05-01;ME;historic-6-plus-complementary;18;17;31;13;14;37;11;;;;;;;1976-05-to-2008-10;loto.csv
1996018-1;1996018;1;1996-05-04;SA;historic-6-plus-complementary;31;7;1;48;2;3;12;;;;;;;1976-05-to-2008-10;loto.csv
1996018-2;1996018;2;1996-05-04;SA;historic-6-plus-complementary;42;18;32;46;7;26;34;;;;;;;1976-05-to-2008-10;loto.csv
1996019-1;1996019;1;1996-05-08;ME;historic-6-plus-complementary;22;33;14;9;47;37;31;;;;;;;1976-05-to-2008-10;loto.csv
1996019-2;1996019;2;1996-05-08;ME;historic-6-plus-complementary;31;20;37;19;11;5;14;;;;;;;1976-05-to-2008-10;loto.csv
1996019-1;1996019;1;1996-05-11;SA;historic-6-plus-complementary;12;19;27;38;43;9;23;;;;;;;1976-05-to-2008-10;loto.csv
1996019-2;1996019;2;1996-05-11;SA;historic-6-plus-complementary;39;43;30;38;5;37;7;;;;;;;1976-05-to-2008-10;loto.csv
1996020-1;1996020;1;1996-05-15;ME;historic-6-plus-complementary;36;48;43;2;16;11;31;;;;;;;1976-05-to-2008-10;loto.csv
1996020-2;1996020;2;1996-05-15;ME;historic-6-plus-complementary;24;32;18;36;27;5;19;;;;;;;1976-05-to-2008-10;loto.csv
1996020-1;1996020;1;1996-05-18;SA;historic-6-plus-complementary;39;17;46;43;8;21;29;;;;;;;1976-05-to-2008-10;loto.csv
1996020-2;1996020;2;1996-05-18;SA;historic-6-plus-complementary;10;5;48;39;11;26;6;;;;;;;1976-05-to-2008-10;loto.csv
1996021-1;1996021;1;1996-05-22;ME;historic-6-plus-complementary;1;38;2;24;13;20;11;;;;;;;1976-05-to-2008-10;loto.csv
1996021-2;1996021;2;1996-05-22;ME;historic-6-plus-complementary;17;29;46;45;6;27;48;;;;;;;1976-05-to-2008-10;loto.csv
1996021-1;1996021;1;1996-05-25;SA;historic-6-plus-complementary;15;6;14;20;10;29;23;;;;;;;1976-05-to-2008-10;loto.csv
1996021-2;1996021;2;1996-05-25;SA;historic-6-plus-complementary;35;21;4;11;38;26;7;;;;;;;1976-05-to-2008-10;loto.csv
1996022-1;1996022;1;1996-05-29;ME;historic-6-plus-complementary;23;3;22;35;21;39;45;;;;;;;1976-05-to-2008-10;loto.csv
1996022-2;1996022;2;1996-05-29;ME;historic-6-plus-complementary;5;14;42;19;40;26;1;;;;;;;1976-05-to-2008-10;loto.csv
1996022-1;1996022;1;1996-06-01;SA;historic-6-plus-complementary;31;19;21;20;6;38;29;;;;;;;1976-05-to-2008-10;loto.csv
1996022-2;1996022;2;1996-06-01;SA;historic-6-plus-complementary;8;28;10;49;42;24;6;;;;;;;1976-05-to-2008-10;loto.csv
1996023-1;1996023;1;1996-06-05;ME;historic-6-plus-complementary;6;34;29;3;14;15;49;;;;;;;1976-05-to-2008-10;loto.csv
1996023-2;1996023;2;1996-06-05;ME;historic-6-plus-complementary;41;25;11;27;4;13;3;;;;;;;1976-05-to-2008-10;loto.csv
1996023-1;1996023;1;1996-06-08;SA;historic-6-plus-complementary;19;7;3;49;39;45;42;;;;;;;1976-05-to-2008-10;loto.csv
1996023-2;1996023;2;1996-06-08;SA;historic-6-plus-complementary;5;33;7;39;31;36;4;;;;;;;1976-05-to-2008-10;loto.csv
1996024-1;1996024;1;1996-06-12;ME;historic-6-plus-complementary;27;13;30;48;24;35;45;;;;;;;1976-05-to-2008-10;loto.csv
1996024-2;1996024;2;1996-06-12;ME;historic-6-plus-complementary;10;47;48;14;11;28;22;;;;;;;1976-05-to-2008-10;loto.csv
1996024-1;1996024;1;1996-06-15;SA;historic-6-plus-complementary;38;42;45;35;20;49;7;;;;;;;1976-05-to-2008-10;loto.csv
1996024-2;1996024;2;1996-06-15;SA;historic-6-plus-complementary;5;36;13;40;6;33;15;;;;;;;1976-05-to-2008-10;loto.csv
1996025-1;1996025;1;1996-06-19;ME;historic-6-plus-complementary;6;47;13;44;7;21;48;;;;;;;1976-05-to-2008-10;loto.csv
1996025-2;1996025;2;1996-06-19;ME;historic-6-plus-complementary;28;43;20;29;30;19;48;;;;;;;1976-05-to-2008-10;loto.csv
1996026-1;1996026;1;1996-06-22;SA;historic-6-plus-complementary;45;10;28;19;8;38;36;;;;;;;1976-05-to-2008-10;loto.csv
1996026-2;1996026;2;1996-06-22;SA;historic-6-plus-complementary;21;16;23;41;43;25;33;;;;;;;1976-05-to-2008-10;loto.csv
1996027-1;1996027;1;1996-06-26;ME;historic-6-plus-complementary;27;29;49;7;10;28;35;;;;;;;1976-05-to-2008-10;loto.csv
1996027-2;1996027;2;1996-06-26;ME;historic-6-plus-complementary;1;20;25;6;11;34;40;;;;;;;1976-05-to-2008-10;loto.csv
1996028-1;1996028;1;1996-06-29;SA;historic-6-plus-complementary;3;44;14;25;10;21;5;;;;;;;1976-05-to-2008-10;loto.csv
1996028-2;1996028;2;1996-06-29;SA;historic-6-plus-complementary;31;10;36;13;44;24;11;;;;;;;1976-05-to-2008-10;loto.csv
1996029-1;1996029;1;1996-07-03;ME;historic-6-plus-complementary;33;38;42;37;27;21;7;;;;;;;1976-05-to-2008-10;loto.csv
1996029-2;1996029;2;1996-07-03;ME;historic-6-plus-complementary;4;38;29;15;27;9;24;;;;;;;1976-05-to-2008-10;loto.csv
1996030-1;1996030;1;1996-07-06;SA;historic-6-plus-complementary;16;35;34;7;19;32;21;;;;;;;1976-05-to-2008-10;loto.csv
1996030-2;1996030;2;1996-07-06;SA;historic-6-plus-complementary;41;25;7;13;20;28;9;;;;;;;1976-05-to-2008-10;loto.csv
1996031-1;1996031;1;1996-07-10;ME;historic-6-plus-complementary;19;43;13;10;18;30;34;;;;;;;1976-05-to-2008-10;loto.csv
1996031-2;1996031;2;1996-07-10;ME;historic-6-plus-complementary;26;18;21;24;17;23;29;;;;;;;1976-05-to-2008-10;loto.csv
1996032-1;1996032;1;1996-07-13;SA;historic-6-plus-complementary;41;7;22;31;15;10;40;;;;;;;1976-05-to-2008-10;loto.csv
1996032-2;1996032;2;1996-07-13;SA;historic-6-plus-complementary;46;25;33;47;31;44;30;;;;;;;1976-05-to-2008-10;loto.csv
1996033-1;1996033;1;1996-07-17;ME;historic-6-plus-complementary;39;1;25;46;21;8;31;;;;;;;1976-05-to-2008-10;loto.csv
1996033-2;1996033;2;1996-07-17;ME;historic-6-plus-complementary;6;49;39;27;40;17;5;;;;;;;1976-05-to-2008-10;loto.csv
1996034-1;1996034;1;1996-07-20;SA;historic-6-plus-complementary;9;18;43;40;17;46;4;;;;;;;1976-05-to-2008-10;loto.csv
1996034-2;1996034;2;1996-07-20;SA;historic-6-plus-complementary;32;4;30;26;29;2;10;;;;;;;1976-05-to-2008-10;loto.csv
1996035-1;1996035;1;1996-07-24;ME;historic-6-plus-complementary;7;22;4;1;8;44;37;;;;;;;1976-05-to-2008-10;loto.csv
1996035-2;1996035;2;1996-07-24;ME;historic-6-plus-complementary;14;2;24;43;27;46;8;;;;;;;1976-05-to-2008-10;loto.csv
1996036-1;1996036;1;1996-07-27;SA;historic-6-plus-complementary;43;7;10;46;26;13;17;;;;;;;1976-05-to-2008-10;loto.csv
1996036-2;1996036;2;1996-07-27;SA;historic-6-plus-complementary;43;10;33;6;41;23;4;;;;;;;1976-05-to-2008-10;loto.csv
1996037-1;1996037;1;1996-07-31;ME;historic-6-plus-complementary;14;24;18;35;30;25;3;;;;;;;1976-05-to-2008-10;loto.csv
1996037-2;1996037;2;1996-07-31;ME;historic-6-plus-complementary;39;20;3;32;4;45;41;;;;;;;1976-05-to-2008-10;loto.csv
1996038-1;1996038;1;1996-08-03;SA;historic-6-plus-complementary;39;44;28;23;25;45;49;;;;;;;1976-05-to-2008-10;loto.csv
1996038-2;1996038;2;1996-08-03;SA;historic-6-plus-complementary;11;10;30;16;25;14;21;;;;;;;1976-05-to-2008-10;loto.csv
1996039-1;1996039;1;1996-08-07;ME;historic-6-plus-complementary;49;36;17;43;37;5;8;;;;;;;1976-05-to-2008-10;loto.csv
1996039-2;1996039;2;1996-08-07;ME;historic-6-plus-complementary;34;10;44;18;47;16;24;;;;;;;1976-05-to-2008-10;loto.csv
1996040-1;1996040;1;1996-08-10;SA;historic-6-plus-complementary;5;42;1;44;21;8;49;;;;;;;1976-05-to-2008-10;loto.csv
1996040-2;1996040;2;1996-08-10;SA;historic-6-plus-complementary;25;26;46;9;1;27;21;;;;;;;1976-05-to-2008-10;loto.csv
1996041-1;1996041;1;1996-08-14;ME;historic-6-plus-complementary;45;25;18;12;13;4;7;;;;;;;1976-05-to-2008-10;loto.csv
1996041-2;1996041;2;1996-08-14;ME;historic-6-plus-complementary;34;16;40;46;11;26;33;;;;;;;1976-05-to-2008-10;loto.csv
1996042-1;1996042;1;1996-08-17;SA;historic-6-plus-complementary;31;16;28;13;14;18;45;;;;;;;1976-05-to-2008-10;loto.csv
1996042-2;1996042;2;1996-08-17;SA;historic-6-plus-complementary;23;21;4;41;42;31;40;;;;;;;1976-05-to-2008-10;loto.csv
1996043-1;1996043;1;1996-08-21;ME;historic-6-plus-complementary;9;32;26;47;1;40;11;;;;;;;1976-05-to-2008-10;loto.csv
1996043-2;1996043;2;1996-08-21;ME;historic-6-plus-complementary;27;25;6;40;18;37;23;;;;;;;1976-05-to-2008-10;loto.csv
1996044-1;1996044;1;1996-08-24;SA;historic-6-plus-complementary;41;12;34;25;36;9;17;;;;;;;1976-05-to-2008-10;loto.csv
1996044-2;1996044;2;1996-08-24;SA;historic-6-plus-complementary;2;27;4;15;39;26;19;;;;;;;1976-05-to-2008-10;loto.csv
1996045-1;1996045;1;1996-08-28;ME;historic-6-plus-complementary;37;27;33;32;49;46;40;;;;;;;1976-05-to-2008-10;loto.csv
1996045-2;1996045;2;1996-08-28;ME;historic-6-plus-complementary;40;48;31;5;34;45;46;;;;;;;1976-05-to-2008-10;loto.csv
1996046-1;1996046;1;1996-08-31;SA;historic-6-plus-complementary;41;47;36;5;17;28;18;;;;;;;1976-05-to-2008-10;loto.csv
1996046-2;1996046;2;1996-08-31;SA;historic-6-plus-complementary;45;32;11;21;1;47;28;;;;;;;1976-05-to-2008-10;loto.csv
1996047-1;1996047;1;1996-09-04;ME;historic-6-plus-complementary;32;44;45;38;9;24;23;;;;;;;1976-05-to-2008-10;loto.csv
1996047-2;1996047;2;1996-09-04;ME;historic-6-plus-complementary;46;49;25;30;37;40;45;;;;;;;1976-05-to-2008-10;loto.csv
1996048-1;1996048;1;1996-09-07;SA;historic-6-plus-complementary;16;17;8;26;23;33;45;;;;;;;1976-05-to-2008-10;loto.csv
1996048-2;1996048;2;1996-09-07;SA;historic-6-plus-complementary;28;6;13;42;47;32;19;;;;;;;1976-05-to-2008-10;loto.csv
1996049-1;1996049;1;1996-09-11;ME;historic-6-plus-complementary;20;25;43;8;37;38;12;;;;;;;1976-05-to-2008-10;loto.csv
1996049-2;1996049;2;1996-09-11;ME;historic-6-plus-complementary;11;19;14;16;46;30;22;;;;;;;1976-05-to-2008-10;loto.csv
1996050-1;1996050;1;1996-09-14;SA;historic-6-plus-complementary;4;13;7;42;36;34;35;;;;;;;1976-05-to-2008-10;loto.csv
1996050-2;1996050;2;1996-09-14;SA;historic-6-plus-complementary;39;45;48;13;3;28;16;;;;;;;1976-05-to-2008-10;loto.csv
1996051-1;1996051;1;1996-09-18;ME;historic-6-plus-complementary;40;39;21;47;11;8;10;;;;;;;1976-05-to-2008-10;loto.csv
1996051-2;1996051;2;1996-09-18;ME;historic-6-plus-complementary;49;36;30;33;11;16;35;;;;;;;1976-05-to-2008-10;loto.csv
1996052-1;1996052;1;1996-09-21;SA;historic-6-plus-complementary;39;4;5;43;41;18;49;;;;;;;1976-05-to-2008-10;loto.csv
1996052-2;1996052;2;1996-09-21;SA;historic-6-plus-complementary;30;34;20;8;12;24;11;;;;;;;1976-05-to-2008-10;loto.csv
1996053-1;1996053;1;1996-09-25;ME;historic-6-plus-complementary;28;36;40;10;19;12;30;;;;;;;1976-05-to-2008-10;loto.csv
1996053-2;1996053;2;1996-09-25;ME;historic-6-plus-complementary;16;23;3;32;4;44;47;;;;;;;1976-05-to-2008-10;loto.csv
1996054-1;1996054;1;1996-09-28;SA;historic-6-plus-complementary;35;4;22;40;12;1;10;;;;;;;1976-05-to-2008-10;loto.csv
1996054-2;1996054;2;1996-09-28;SA;historic-6-plus-complementary;14;11;31;37;20;49;30;;;;;;;1976-05-to-2008-10;loto.csv
1996055-1;1996055;1;1996-10-02;ME;historic-6-plus-complementary;47;6;46;20;11;28;10;;;;;;;1976-05-to-2008-10;loto.csv
1996055-2;1996055;2;1996-10-02;ME;historic-6-plus-complementary;38;1;42;6;15;36;49;;;;;;;1976-05-to-2008-10;loto.csv
1996056-1;1996056;1;1996-10-05;SA;historic-6-plus-complementary;6;16;25;17;49;19;2;;;;;;;1976-05-to-2008-10;loto.csv
1996056-2;1996056;2;1996-10-05;SA;historic-6-plus-complementary;40;37;31;43;1;16;44;;;;;;;1976-05-to-2008-10;loto.csv
1996057-1;1996057;1;1996-10-09;ME;historic-6-plus-complementary;9;7;14;41;44;37;49;;;;;;;1976-05-to-2008-10;loto.csv
1996057-2;1996057;2;1996-10-09;ME;historic-6-plus-complementary;35;3;8;12;32;31;4;;;;;;;1976-05-to-2008-10;loto.csv
1996058-1;1996058;1;1996-10-12;SA;historic-6-plus-complementary;48;35;30;42;41;15;39;;;;;;;1976-05-to-2008-10;loto.csv
1996058-2;1996058;2;1996-10-12;SA;historic-6-plus-complementary;39;20;9;45;36;17;26;;;;;;;1976-05-to-2008-10;loto.csv
1996059-1;1996059;1;1996-10-16;ME;historic-6-plus-complementary;41;34;28;47;19;5;15;;;;;;;1976-05-to-2008-10;loto.csv
1996059-2;1996059;2;1996-10-16;ME;historic-6-plus-complementary;41;17;23;12;44;26;31;;;;;;;1976-05-to-2008-10;loto.csv
1996060-1;1996060;1;1996-10-19;SA;historic-6-plus-complementary;30;34;21;40;3;18;23;;;;;;;1976-05-to-2008-10;loto.csv
1996060-2;1996060;2;1996-10-19;SA;historic-6-plus-complementary;42;48;16;12;45;37;11;;;;;;;1976-05-to-2008-10;loto.csv
1996061-1;1996061;1;1996-10-23;ME;historic-6-plus-complementary;21;11;23;46;25;22;36;;;;;;;1976-05-to-2008-10;loto.csv
1996061-2;1996061;2;1996-10-23;ME;historic-6-plus-complementary;28;43;42;40;33;15;30;;;;;;;1976-05-to-2008-10;loto.csv
1996062-1;1996062;1;1996-10-26;SA;historic-6-plus-complementary;49;21;28;4;37;29;19;;;;;;;1976-05-to-2008-10;loto.csv
1996062-2;1996062;2;1996-10-26;SA;historic-6-plus-complementary;41;16;26;10;17;13;39;;;;;;;1976-05-to-2008-10;loto.csv
1996063-1;1996063;1;1996-10-30;ME;historic-6-plus-complementary;8;30;43;34;19;26;28;;;;;;;1976-05-to-2008-10;loto.csv
1996063-2;1996063;2;1996-10-30;ME;historic-6-plus-complementary;34;44;3;33;15;20;13;;;;;;;1976-05-to-2008-10;loto.csv
1996064-1;1996064;1;1996-11-02;SA;historic-6-plus-complementary;27;42;48;2;34;22;12;;;;;;;1976-05-to-2008-10;loto.csv
1996064-2;1996064;2;1996-11-02;SA;historic-6-plus-complementary;22;19;25;31;39;4;46;;;;;;;1976-05-to-2008-10;loto.csv
1996065-1;1996065;1;1996-11-06;ME;historic-6-plus-complementary;17;49;38;39;27;21;15;;;;;;;1976-05-to-2008-10;loto.csv
1996065-2;1996065;2;1996-11-06;ME;historic-6-plus-complementary;32;46;34;49;1;43;40;;;;;;;1976-05-to-2008-10;loto.csv
1996066-1;1996066;1;1996-11-09;SA;historic-6-plus-complementary;16;25;48;14;15;43;2;;;;;;;1976-05-to-2008-10;loto.csv
1996066-2;1996066;2;1996-11-09;SA;historic-6-plus-complementary;27;36;11;10;43;23;6;;;;;;;1976-05-to-2008-10;loto.csv
1996067-1;1996067;1;1996-11-13;ME;historic-6-plus-complementary;2;45;12;7;10;9;24;;;;;;;1976-05-to-2008-10;loto.csv
1996067-2;1996067;2;1996-11-13;ME;historic-6-plus-complementary;31;20;3;25;11;43;16;;;;;;;1976-05-to-2008-10;loto.csv
1996068-1;1996068;1;1996-11-16;SA;historic-6-plus-complementary;39;20;16;26;24;10;35;;;;;;;1976-05-to-2008-10;loto.csv
1996068-2;1996068;2;1996-11-16;SA;historic-6-plus-complementary;44;13;18;7;38;9;11;;;;;;;1976-05-to-2008-10;loto.csv
1996069-1;1996069;1;1996-11-20;ME;historic-6-plus-complementary;20;1;34;45;28;15;42;;;;;;;1976-05-to-2008-10;loto.csv
1996069-2;1996069;2;1996-11-20;ME;historic-6-plus-complementary;26;37;4;47;18;15;28;;;;;;;1976-05-to-2008-10;loto.csv
1996070-1;1996070;1;1996-11-23;SA;historic-6-plus-complementary;6;34;19;28;11;8;7;;;;;;;1976-05-to-2008-10;loto.csv
1996070-2;1996070;2;1996-11-23;SA;historic-6-plus-complementary;46;32;25;12;40;43;27;;;;;;;1976-05-to-2008-10;loto.csv
1996071-1;1996071;1;1996-11-27;ME;historic-6-plus-complementary;46;32;7;31;25;20;5;;;;;;;1976-05-to-2008-10;loto.csv
1996071-2;1996071;2;1996-11-27;ME;historic-6-plus-complementary;10;41;17;49;31;30;15;;;;;;;1976-05-to-2008-10;loto.csv
1996072-1;1996072;1;1996-11-30;SA;historic-6-plus-complementary;49;43;6;30;48;7;5;;;;;;;1976-05-to-2008-10;loto.csv
1996072-2;1996072;2;1996-11-30;SA;historic-6-plus-complementary;12;45;19;39;31;47;13;;;;;;;1976-05-to-2008-10;loto.csv
1996073-1;1996073;1;1996-12-04;ME;historic-6-plus-complementary;33;40;22;37;36;31;46;;;;;;;1976-05-to-2008-10;loto.csv
1996073-2;1996073;2;1996-12-04;ME;historic-6-plus-complementary;3;40;45;21;34;16;15;;;;;;;1976-05-to-2008-10;loto.csv
1996074-1;1996074;1;1996-12-07;SA;historic-6-plus-complementary;25;21;3;28;27;16;40;;;;;;;1976-05-to-2008-10;loto.csv
1996074-2;1996074;2;1996-12-07;SA;historic-6-plus-complementary;24;2;21;27;16;11;23;;;;;;;1976-05-to-2008-10;loto.csv
1996075-1;1996075;1;1996-12-11;ME;historic-6-plus-complementary;46;27;4;13;30;25;42;;;;;;;1976-05-to-2008-10;loto.csv
1996075-2;1996075;2;1996-12-11;ME;historic-6-plus-complementary;14;40;30;28;46;32;47;;;;;;;1976-05-to-2008-10;loto.csv
1996076-1;1996076;1;1996-12-14;SA;historic-6-plus-complementary;2;45;44;30;11;22;39;;;;;;;1976-05-to-2008-10;loto.csv
1996076-2;1996076;2;1996-12-14;SA;historic-6-plus-complementary;25;11;19;5;1;29;35;;;;;;;1976-05-to-2008-10;loto.csv
1996077-1;1996077;1;1996-12-18;ME;historic-6-plus-complementary;32;17;5;16;27;19;37;;;;;;;1976-05-to-2008-10;loto.csv
1996077-2;1996077;2;1996-12-18;ME;historic-6-plus-complementary;42;46;44;36;6;3;15;;;;;;;1976-05-to-2008-10;loto.csv
1996078-1;1996078;1;1996-12-21;SA;historic-6-plus-complementary;11;42;33;23;30;45;43;;;;;;;1976-05-to-2008-10;loto.csv
1996078-2;1996078;2;1996-12-21;SA;historic-6-plus-complementary;8;3;26;7;13;15;49;;;;;;;1976-05-to-2008-10;loto.csv
1996079-1;1996079;1;1996-12-25;ME;historic-6-plus-complementary;41;28;37;18;35;6;40;;;;;;;1976-05-to-2008-10;loto.csv
1996079-2;1996079;2;1996-12-25;ME;historic-6-plus-complementary;22;43;42;30;33;39;36;;;;;;;1976-05-to-2008-10;loto.csv
1996080-1;1996080;1;1996-12-28;SA;historic-6-plus-complementary;25;28;21;23;46;9;5;;;;;;;1976-05-to-2008-10;loto.csv
1996080-2;1996080;2;1996-12-28;SA;historic-6-plus-complementary;17;24;21;41;32;43;7;;;;;;;1976-05-to-2008-10;loto.csv
1997001-1;1997001;1;1997-01-01;ME;historic-6-plus-complementary;27;26;9;23;43;32;39;;;;;;;1976-05-to-2008-10;loto.csv
1997001-2;1997001;2;1997-01-01;ME;historic-6-plus-complementary;13;44;25;36;32;4;38;;;;;;;1976-05-to-2008-10;loto.csv
1997002-1;1997002;1;1997-01-04;SA;historic-6-plus-complementary;25;39;2;3;48;1;28;;;;;;;1976-05-to-2008-10;loto.csv
1997002-2;1997002;2;1997-01-04;SA;historic-6-plus-complementary;33;23;15;18;43;1;41;;;;;;;1976-05-to-2008-10;loto.csv
1997003-1;1997003;1;1997-01-08;ME;historic-6-plus-complementary;14;16;15;40;25;6;31;;;;;;;1976-05-to-2008-10;loto.csv
